         1        13       172   2.3155000E+02   8.9812086E+02   2.2850199E+02         6
         1        13       184   2.2866000E+02   2.8954448E+03   2.2561199E+02         6
         1        13       185   2.2866000E+02   6.2351390E+03   2.2561199E+02         6
         1        14         7   3.5731439E+02   2.2897904E+04   3.5426638E+02         6
         1        14         8   3.5684132E+02   1.0328240E+05   3.5379331E+02         6
         1        14         9   3.5605269E+02   1.0706469E+05   3.5300468E+02         6
         1        14        10   3.5556942E+02   2.1834579E+04   3.5252141E+02         6
         1        14        21   3.4875000E+02   3.6643619E+06   3.4570199E+02         6
         1        14        22   3.4875000E+02   4.9865458E+04   3.4570199E+02         6
         1        14        30   3.4228000E+02   7.8514822E+06   3.3923199E+02         6
         1        14       167   2.3645533E+02   9.1689184E+03   2.3340732E+02         6
         1        14       168   2.3457723E+02   6.3879599E+02   2.3152923E+02         6
         1        14       170   2.3234550E+02   4.8960731E+03   2.2929749E+02         6
         1        14       171   2.3184663E+02   7.1811014E+03   2.2879862E+02         6
         1        14       172   2.3155000E+02   2.3482509E+03   2.2850199E+02         6
         1        15         7   3.5762012E+02   5.8647704E+04   3.5457211E+02         6
         1        15        21   3.4856041E+02   4.6933554E+04   3.4551240E+02         6
         1        15        22   3.4838764E+02   6.7513916E+04   3.4533963E+02         6
         1        15        30   3.4185221E+02   8.4970693E+03   3.3880420E+02         6
         1        15        31   3.4141381E+02   3.2457745E+03   3.3836581E+02         6
         1        15       147   2.5024887E+02   6.8898923E+02   2.4720087E+02         6
         1        15       170   2.3303053E+02   1.1687786E+07   2.2998252E+02         6
         1        16        22   3.4809363E+02   1.2723690E+05   3.4504563E+02         6
         1        16        23   3.4780812E+02   6.1891181E+04   3.4476012E+02         6
         1        16        31   3.4086713E+02   1.1397535E+04   3.3781913E+02         6
         1        16        33   3.3866052E+02   8.8610640E+04   3.3561251E+02         6
         1        16        34   3.3794893E+02   1.0199440E+07   3.3490092E+02         6
         1        16        35   3.3721616E+02   9.4284690E+06   3.3416815E+02         6
         1        16       144   2.5364283E+02   7.0404293E+04   2.5059482E+02         6
         1        16       145   2.5292892E+02   9.3227596E+04   2.4988091E+02         6
         1        16       146   2.5208822E+02   9.9462237E+04   2.4904022E+02         6
         1        16       147   2.5111643E+02   1.2327624E+05   2.4806842E+02         6
         1        16       148   2.5042876E+02   3.4340331E+04   2.4738075E+02         6
         1        16       169   2.3425475E+02   7.3270127E+06   2.3120675E+02         6
         1        16       170   2.3373270E+02   5.3113105E+06   2.3068470E+02         6
         1        17        23   3.4760672E+02   7.1521026E+04   3.4455871E+02         6
         1        17        24   3.4733352E+02   1.0944745E+05   3.4428552E+02         6
         1        17        25   3.4713907E+02   1.9363267E+04   3.4409106E+02         6
         1        17        31   3.4034721E+02   2.5290318E+03   3.3729921E+02         6
         1        17        32   3.3977977E+02   1.2670339E+04   3.3673177E+02         6
         1        17        33   3.3914904E+02   4.2244888E+03   3.3610103E+02         6
         1        17        35   3.3647191E+02   1.0507024E+07   3.3342390E+02         6
         1        17        36   3.3607948E+02   4.3523628E+01   3.3303148E+02         6
         1        17       148   2.4982895E+02   8.9357989E+04   2.4678094E+02         6
         1        17       149   2.4887484E+02   1.2932667E+05   2.4582684E+02         6
         1        17       150   2.4823062E+02   1.8330899E+04   2.4518261E+02         6
         1        17       165   2.3516438E+02   7.3013829E+03   2.3211637E+02         6
         1        17       166   2.3483785E+02   6.8329009E+06   2.3178985E+02         6
         1        17       167   2.3468000E+02   9.7438303E+06   2.3163199E+02         6
         1        17       168   2.3468000E+02   9.8545462E+06   2.3163199E+02         6
         1        17       169   2.3468000E+02   2.3540294E+06   2.3163199E+02         6
         1        18        25   3.4691424E+02   1.2956322E+05   3.4386624E+02         6
         1        18        36   3.3567642E+02   1.0792146E+05   3.3262841E+02         6
         1        18       149   2.4773300E+02   9.5724948E+04   2.4468500E+02         6
         1        18       157   2.4220995E+02   3.0618295E+03   2.3916194E+02         6
         1        18       164   2.3482773E+02   1.8401775E+03   2.3177972E+02         6
         1        18       165   2.3537653E+02   1.8818122E+03   2.3232852E+02         6
         1        18       166   2.3468364E+02   2.3570238E+03   2.3163563E+02         6
         1        18       168   2.3525842E+02   9.8411092E+03   2.3221042E+02         6
         1        19        24   3.4637097E+02   3.5278850E+04   3.4332296E+02         6
         1        19        25   3.4657144E+02   9.7515551E+04   3.4352343E+02         6
         1        19        36   3.3495906E+02   8.4229767E+06   3.3191105E+02         6
         1        19        37   3.3447075E+02   4.6567735E+04   3.3142275E+02         6
         1        19       149   2.4688842E+02   9.7855446E+04   2.4384042E+02         6
         1        19       155   2.4516529E+02   1.8722440E+03   2.4211728E+02         6
         1        19       156   2.4453244E+02   1.0637526E+04   2.4148443E+02         6
         1        19       157   2.4356940E+02   8.3992107E+03   2.4052140E+02         6
         1        19       158   2.4275467E+02   7.7059758E+03   2.3970666E+02         6
         1        19       162   2.3508167E+02   5.1505810E+03   2.3203366E+02         6
         1        19       163   2.3496494E+02   1.4876352E+04   2.3191693E+02         6
         1        19       164   2.3486323E+02   2.5737092E+03   2.3181523E+02         6
         1        19       165   2.3468949E+02   1.9694304E+03   2.3164148E+02         6
         1        19       168   2.3619155E+02   1.0637261E+04   2.3314355E+02         6
         1        20        24   3.4614984E+02   1.1119867E+05   3.4310184E+02         6
         1        20        37   3.3391076E+02   1.0343221E+04   3.3086275E+02         6
         1        20        38   3.3341828E+02   2.8481268E+04   3.3037028E+02         6
         1        20       149   2.4604338E+02   9.5831943E+04   2.4299537E+02         6
         1        20       158   2.4142164E+02   1.2520996E+04   2.3837363E+02         6
         1        20       162   2.3541659E+02   1.1839584E+04   2.3236858E+02         6
         1        20       163   2.3522963E+02   2.0235620E+04   2.3218163E+02         6
         1        20       167   2.3733148E+02   5.7192194E+03   2.3428347E+02         6
         1        20       168   2.3687356E+02   4.3301886E+03   2.3382556E+02         6
         1        21        24   3.4582985E+02   1.0076728E+05   3.4278185E+02         6
         1        21        38   3.3290609E+02   1.0871532E+04   3.2985808E+02         6
         1        21        39   3.3242974E+02   1.8877969E+04   3.2938174E+02         6
         1        21       142   2.5428573E+02   5.7711890E+04   2.5123773E+02         6
         1        21       143   2.5389857E+02   1.1681599E+05   2.5085056E+02         6
         1        21       144   2.5338631E+02   1.1410559E+05   2.5033830E+02         6
         1        21       148   2.4455722E+02   4.6463339E+03   2.4150921E+02         6
         1        21       149   2.4510138E+02   1.2007754E+05   2.4205337E+02         6
         1        21       158   2.4031203E+02   9.4130493E+03   2.3726403E+02         6
         1        21       161   2.3562975E+02   2.5532739E+03   2.3258174E+02         6
         1        21       162   2.3555023E+02   1.1089571E+04   2.3250222E+02         6
         1        21       167   2.3812580E+02   1.1712884E+04   2.3507779E+02         6
         1        22        24   3.4550395E+02   1.1511512E+05   3.4245594E+02         6
         1        22        39   3.3193302E+02   1.1417438E+04   3.2888501E+02         6
         1        22        40   3.3140570E+02   2.7071905E+04   3.2835770E+02         6
         1        22       141   2.5492553E+02   1.1418140E+05   2.5187752E+02         6
         1        22       142   2.5454300E+02   5.8258756E+04   2.5149499E+02         6
         1        22       144   2.5304754E+02   3.8605569E+04   2.4999954E+02         6
         1        22       145   2.5285095E+02   5.0015231E+04   2.4980294E+02         6
         1        22       149   2.4423231E+02   6.9823232E+04   2.4118430E+02         6
         1        22       150   2.4325820E+02   1.5344622E+04   2.4021019E+02         6
         1        22       157   2.3903345E+02   4.6918646E+03   2.3598545E+02         6
         1        22       158   2.3955333E+02   5.5846508E+03   2.3650532E+02         6
         1        22       161   2.3575870E+02   1.0288440E+04   2.3271069E+02         6
         1        22       162   2.3567168E+02   4.6409802E+03   2.3262367E+02         6
         1        22       165   2.3995221E+02   7.1380828E+03   2.3690421E+02         6
         1        22       166   2.3915544E+02   1.0347936E+04   2.3610743E+02         6
         1        22       167   2.3867172E+02   2.6779430E+02   2.3562371E+02         6
         1        23        24   3.4528910E+02   2.7205185E+03   3.4224109E+02         6
         1        23        25   3.4512993E+02   7.8229842E+04   3.4208193E+02         6
         1        23        30   3.3944884E+02   1.2743996E+04   3.3640083E+02         6
         1        23        31   3.3893368E+02   1.1403841E+05   3.3588568E+02         6
         1        23        32   3.3802231E+02   1.1025731E+05   3.3497431E+02         6
         1        23        40   3.3091637E+02   1.0400028E+05   3.2786836E+02         6
         1        23        41   3.3035690E+02   4.5859664E+04   3.2730889E+02         6
         1        23       140   2.5546112E+02   1.0768225E+05   2.5241312E+02         6
         1        23       141   2.5520053E+02   9.7882349E+03   2.5215253E+02         6
         1        23       145   2.5060770E+02   1.0013172E+05   2.4755970E+02         6
         1        23       150   2.4215837E+02   9.8638488E+04   2.3911036E+02         6
         1        23       151   2.4167748E+02   1.1582574E+03   2.3862948E+02         6
         1        23       157   2.3829305E+02   9.9440213E+03   2.3524504E+02         6
         1        23       158   2.3751999E+02   8.4693132E+03   2.3447198E+02         6
         1        23       159   2.3725999E+02   1.6273349E+02   2.3421198E+02         6
         1        23       160   2.3696521E+02   7.7202459E+03   2.3391720E+02         6
         1        23       161   2.3595030E+02   3.7963972E+01   2.3290229E+02         6
         1        23       164   2.4046843E+02   4.1908169E+03   2.3742043E+02         6
         1        23       165   2.4097139E+02   6.8470009E+03   2.3792338E+02         6
         1        24        25   3.4486363E+02   9.8173374E+04   3.4181562E+02         6
         1        24        29   3.4068516E+02   8.6864736E+04   3.3763715E+02         6
         1        24        30   3.3991641E+02   1.0232958E+05   3.3686840E+02         6
         1        24        32   3.3754150E+02   8.0736250E+03   3.3449350E+02         6
         1        24        33   3.3708901E+02   1.0328794E+05   3.3404100E+02         6
         1        24        41   3.2984566E+02   9.1080603E+04   3.2679765E+02         6
         1        24        42   3.2936947E+02   3.6470416E+04   3.2632146E+02         6
         1        24       131   2.6175000E+02   2.6885282E+04   2.5870199E+02         6
         1        24       132   2.6175000E+02   3.4427754E+04   2.5870199E+02         6
         1        24       145   2.4802446E+02   8.2749750E+04   2.4497646E+02         6
         1        24       146   2.4651107E+02   2.4391511E+04   2.4346306E+02         6
         1        24       150   2.4048135E+02   5.0166824E+04   2.3743334E+02         6
         1        24       151   2.4104786E+02   1.3272873E+05   2.3799986E+02         6
         1        24       152   2.4044439E+02   5.5897117E+03   2.3739638E+02         6
         1        24       153   2.4006361E+02   6.9166983E+04   2.3701561E+02         6
         1        24       154   2.3957054E+02   1.0134346E+04   2.3652253E+02         6
         1        24       155   2.3895255E+02   1.1919366E+04   2.3590454E+02         6
         1        24       156   2.3806412E+02   2.4554368E+03   2.3501611E+02         6
         1        24       157   2.3786805E+02   1.6238562E+03   2.3482004E+02         6
         1        24       158   2.3779000E+02   4.3313249E+02   2.3474199E+02         6
         1        24       159   2.3645624E+02   9.1775085E+03   2.3340823E+02         6
         1        24       160   2.3601000E+02   1.9918781E+03   2.3296199E+02         6
         1        24       161   2.3606252E+02   1.4248389E+04   2.3301452E+02         6
         1        24       164   2.4132985E+02   1.0198768E+03   2.3828185E+02         6
         1        24       165   2.4178311E+02   8.9272060E+03   2.3873510E+02         6
         1        25        22   3.4664319E+02   2.4123032E+02   3.4359518E+02         6
         1        25        23   3.4622743E+02   1.0438408E+05   3.4317942E+02         6
         1        25        24   3.4543891E+02   9.8161547E+04   3.4239091E+02         6
         1        25        25   3.4481338E+02   6.2517654E+04   3.4176538E+02         6
         1        25        26   3.4379484E+02   1.0048498E+05   3.4074683E+02         6
         1        25        27   3.4279778E+02   1.4489891E+05   3.3974977E+02         6
         1        25        28   3.4177208E+02   1.0753363E+05   3.3872407E+02         6
         1        25        29   3.4118662E+02   3.6550212E+04   3.3813862E+02         6
         1        25        33   3.3638301E+02   7.0463808E+04   3.3333500E+02         6
         1        25        34   3.3590223E+02   4.7860094E+04   3.3285422E+02         6
         1        25        42   3.2887326E+02   9.6442987E+04   3.2582526E+02         6
         1        25       132   2.5042297E+02   1.0142744E+05   2.4737496E+02         6
         1        25       133   2.5027482E+02   2.8239210E+04   2.4722682E+02         6
         1        25       146   2.4472395E+02   1.0212798E+05   2.4167595E+02         6
         1        25       147   2.4274689E+02   3.7839024E+04   2.3969888E+02         6
         1        25       148   2.4061156E+02   1.0080659E+04   2.3756356E+02         6
         1        25       149   2.4059928E+02   3.9379659E+03   2.3755127E+02         6
         1        25       150   2.4057316E+02   1.0977487E+05   2.3752515E+02         6
         1        25       151   2.4052041E+02   1.1986089E+05   2.3747240E+02         6
         1        25       152   2.4045128E+02   8.0728812E+04   2.3740327E+02         6
         1        25       153   2.3927699E+02   6.8206434E+04   2.3622899E+02         6
         1        25       155   2.3820238E+02   1.1110889E+04   2.3515438E+02         6
         1        25       156   2.3920629E+02   2.0154457E+03   2.3615829E+02         6
         1        25       157   2.3864578E+02   9.6463790E+03   2.3559777E+02         6
         1        25       161   2.3620081E+02   3.3559218E+03   2.3315280E+02         6
         1        25       162   2.3628164E+02   6.9344190E+03   2.3323364E+02         6
         1        25       165   2.4261600E+02   9.3514539E+03   2.3956799E+02         6
         1        26        21   3.4781566E+02   7.5607675E+04   3.4476765E+02         6
         1        26        22   3.4708695E+02   1.1157552E+05   3.4403894E+02         6
         1        26        34   3.3522903E+02   1.1781997E+05   3.3218102E+02         6
         1        26        35   3.3462529E+02   3.0764569E+04   3.3157728E+02         6
         1        26        38   3.3119572E+02   1.1651820E+04   3.2814771E+02         6
         1        26        39   3.3017817E+02   1.3390778E+04   3.2713016E+02         6
         1        26        40   3.2921297E+02   1.0363481E+04   3.2616496E+02         6
         1        26        41   3.2835267E+02   1.0809044E+05   3.2530467E+02         6
         1        26        42   3.2817661E+02   9.0163261E+04   3.2512860E+02         6
         1        26       133   2.5012592E+02   1.0209117E+05   2.4707791E+02         6
         1        26       134   2.4997587E+02   2.9239346E+04   2.4692786E+02         6
         1        26       146   2.4194667E+02   1.8812513E+04   2.3889867E+02         6
         1        26       147   2.4125047E+02   3.0475321E+04   2.3820246E+02         6
         1        26       148   2.4071985E+02   1.5488032E+05   2.3767184E+02         6
         1        26       149   2.4064424E+02   1.3217363E+05   2.3759623E+02         6
         1        26       156   2.4032101E+02   8.6858583E+03   2.3727301E+02         6
         1        26       157   2.3960335E+02   6.2455857E+03   2.3655534E+02         6
         1        26       162   2.3641919E+02   1.0576219E+04   2.3337119E+02         6
         1        26       165   2.4348545E+02   9.7294689E+03   2.4043744E+02         6
         1        27        35   3.3405039E+02   1.1072339E+05   3.3100238E+02         6
         1        27        36   3.3320687E+02   9.6870978E+04   3.3015887E+02         6
         1        27        37   3.3241396E+02   9.8270601E+04   3.2936596E+02         6
         1        27        38   3.3184191E+02   4.2515156E+04   3.2879391E+02         6
         1        27        42   3.2759405E+02   1.0834763E+05   3.2454604E+02         6
         1        27        56   3.2998888E+02   5.8855663E+04   3.2694088E+02         6
         1        27        61   3.5267010E+02   2.5099376E+03   3.4962210E+02         6
         1        27        62   3.4767403E+02   5.7490628E+03   3.4462602E+02         6
         1        27       134   2.4979814E+02   1.2631651E+05   2.4675014E+02         6
         1        27       145   2.4144400E+02   7.5719832E+04   2.3839599E+02         6
         1        27       146   2.4118473E+02   8.8876006E+04   2.3813673E+02         6
         1        27       147   2.4067944E+02   2.1042698E+04   2.3763143E+02         6
         1        27       148   2.4060472E+02   1.9723102E+04   2.3755671E+02         6
         1        27       156   2.4123291E+02   1.0286764E+04   2.3818491E+02         6
         1        27       162   2.3655336E+02   6.5042746E+03   2.3350536E+02         6
         1        27       163   2.3663748E+02   4.2033122E+03   2.3358947E+02         6
         1        27       165   2.4449068E+02   1.2331305E+04   2.4144267E+02         6
         1        27       166   2.4514627E+02   2.0563286E+03   2.4209827E+02         6
         1        28        42   3.2733652E+02   3.8494080E+04   3.2428851E+02         6
         1        28        43   3.2713057E+02   7.8939084E+04   3.2408256E+02         6
         1        28        55   3.2896858E+02   8.7972092E+04   3.2592058E+02         6
         1        28        56   3.2956064E+02   1.7265253E+04   3.2651263E+02         6
         1        28        61   3.4744110E+02   1.2074488E+04   3.4439309E+02         6
         1        28        62   3.4543046E+02   4.4394671E+03   3.4238245E+02         6
         1        28        63   3.4313030E+02   6.0060690E+03   3.4008229E+02         6
         1        28       134   2.4954494E+02   9.5301661E+04   2.4649693E+02         6
         1        28       135   2.4938833E+02   4.1771921E+04   2.4634032E+02         6
         1        28       138   2.4712230E+02   7.8813809E+04   2.4407429E+02         6
         1        28       145   2.4192960E+02   2.3256936E+05   2.3888160E+02         6
         1        28       155   2.4255798E+02   5.4989325E+03   2.3950997E+02         6
         1        28       156   2.4201051E+02   5.8915390E+03   2.3896250E+02         6
         1        28       163   2.3674944E+02   1.0049858E+04   2.3370143E+02         6
         1        28       166   2.4577954E+02   1.1841268E+04   2.4273153E+02         6
         1        29        43   3.2681903E+02   9.8696335E+04   3.2377102E+02         6
         1        29        55   3.2789523E+02   1.0281698E+05   3.2484722E+02         6
         1        29        60   3.3948178E+02   9.8823511E+03   3.3643377E+02         6
         1        29        61   3.4306846E+02   1.2140321E+02   3.4002045E+02         6
         1        29        62   3.3959498E+02   1.0048601E+05   3.3654697E+02         6
         1        29        63   3.3631225E+02   4.8589846E+04   3.3326424E+02         6
         1        29       135   2.4925106E+02   7.8371978E+04   2.4620306E+02         6
         1        29       136   2.4904075E+02   1.0570330E+05   2.4599275E+02         6
         1        29       137   2.4890999E+02   8.7458334E+03   2.4586199E+02         6
         1        29       138   2.4807327E+02   2.5381642E+04   2.4502527E+02         6
         1        29       139   2.4765642E+02   1.6455825E+05   2.4460841E+02         6
         1        29       140   2.4657230E+02   1.7179234E+05   2.4352430E+02         6
         1        29       142   2.4388650E+02   1.5335767E+05   2.4083849E+02         6
         1        29       143   2.4326327E+02   1.2451718E+05   2.4021527E+02         6
         1        29       144   2.4262689E+02   6.8365012E+06   2.3957888E+02         6
         1        29       145   2.4240757E+02   7.0869042E+04   2.3935956E+02         6
         1        29       155   2.4338937E+02   1.1798521E+04   2.4034136E+02         6
         1        29       163   2.3690749E+02   1.0071126E+04   2.3385949E+02         6
         1        29       166   2.4635433E+02   7.7313707E+02   2.4330633E+02         6
         1        29       167   2.4650478E+02   2.5286016E+03   2.4345677E+02         6
         1        30        43   3.2643752E+02   1.1883924E+05   3.2338951E+02         6
         1        30        44   3.2616035E+02   3.9196455E+04   3.2311235E+02         6
         1        30        55   3.2678642E+02   9.4272868E+04   3.2373842E+02         6
         1        30        60   3.3208179E+02   8.4560751E+04   3.2903378E+02         6
         1        30        61   3.3185054E+02   1.2717882E+05   3.2880254E+02         6
         1        30        62   3.3494668E+02   1.3423559E+04   3.3189868E+02         6
         1        30       130   2.5873993E+02   4.3195349E+04   2.5569192E+02         6
         1        30       131   2.5821824E+02   9.7983251E+04   2.5517024E+02         6
         1        30       132   2.5748432E+02   1.0063198E+05   2.5443631E+02         6
         1        30       133   2.5673713E+02   1.0157096E+05   2.5368912E+02         6
         1        30       134   2.5634011E+02   5.8712847E+03   2.5329210E+02         6
         1        30       136   2.5363690E+02   6.3134405E+04   2.5058889E+02         6
         1        30       137   2.5182984E+02   1.5142665E+05   2.4878183E+02         6
         1        30       140   2.4595564E+02   1.0919032E+05   2.4290764E+02         6
         1        30       141   2.4538038E+02   1.5293028E+05   2.4233237E+02         6
         1        30       142   2.4498027E+02   2.9377879E+04   2.4193227E+02         6
         1        30       143   2.4447545E+02   1.1500091E+05   2.4142745E+02         6
         1        30       144   2.4331854E+02   5.0635107E+04   2.4027053E+02         6
         1        30       155   2.4450597E+02   1.1433177E+04   2.4145797E+02         6
         1        30       156   2.4511415E+02   1.2202051E+03   2.4206614E+02         6
         1        30       162   2.4986000E+02   4.2204088E+03   2.4681199E+02         6
         1        30       163   2.4986000E+02   1.8285151E+02   2.4681199E+02         6
         1        31        44   3.2595574E+02   7.7473535E+03   3.2290773E+02         6
         1        31        45   3.2560281E+02   1.2376094E+05   3.2255481E+02         6
         1        31        55   3.2567837E+02   1.0268377E+05   3.2263036E+02         6
         1        31        59   3.2858781E+02   8.6153147E+01   3.2553981E+02         6
         1        31        60   3.2680154E+02   4.4550550E+04   3.2375354E+02         6
         1        31        61   3.2770852E+02   9.4055113E+04   3.2466051E+02         6
         1        31        67   3.3843051E+02   8.2704810E+04   3.3538250E+02         6
         1        31        68   3.4076222E+02   9.0414385E+04   3.3771422E+02         6
         1        31       113   2.7810548E+02   5.7439412E+03   2.7505747E+02         6
         1        31       114   2.7795858E+02   1.0321999E+04   2.7491058E+02         6
         1        31       129   2.6003446E+02   2.0748022E+04   2.5698645E+02         6
         1        31       130   2.5942867E+02   1.4319089E+05   2.5638066E+02         6
         1        31       134   2.5589210E+02   1.1536739E+05   2.5284410E+02         6
         1        31       135   2.5469036E+02   8.0094940E+04   2.5164235E+02         6
         1        31       136   2.5410226E+02   1.1686859E+03   2.5105425E+02         6
         1        31       137   2.4970861E+02   1.8788809E+05   2.4666061E+02         6
         1        31       141   2.4482182E+02   4.2821226E+04   2.4177381E+02         6
