,Kf,Kc,Kb,vani,hydro,topo,sse,p5,p10,p20,Best,diff_error,sum_error
116,1.4677992676220695,6.812920690579611,1.4677992676220695,3.1622776601683795,0.0823980290172461,0.06163821050356603,106.11252714072113,0.0253098402269673,0.010116470061221442,0.0,low_sum,0.020759818513680077,0.14403623952081213
117,1.4677992676220695,6.812920690579611,1.4677992676220695,31.622776601683793,0.0744593484807008,0.07335206397233629,100.50318400887143,0.028445572644467673,0.01119904434821562,0.0,low_diff,0.0011072845083645033,0.14781141245303708
118,1.4677992676220695,6.812920690579611,3.1622776601683795,3.1622776601683795,0.09553791404325213,0.04482385995245299,126.31415530978599,0.016499925339704347,0.002911751530536061,0.0,low_sum,0.050714054090799134,0.14036177399570512
119,1.4677992676220695,6.812920690579611,3.1622776601683795,31.622776601683793,0.08677799069258144,0.05627836611195159,119.26616628800174,0.019075705539793937,0.004740928774077945,0.0,low_sum,0.030499624580629846,0.14305635680453302
120,3.1622776601683795,6.812920690579611,0.31622776601683794,3.1622776601683795,0.07418560087599234,0.07551329154960017,87.21084907240798,0.02975212781842616,0.01127370464387039,0.0,0.0,0.0013276906736078287,0.1496988924255925
121,3.1622776601683795,6.812920690579611,0.31622776601683794,31.622776601683793,0.07144812482890775,0.08000864491030905,84.37829547673046,0.03105868299238465,0.011572345826489474,0.0,0.0,0.008560520081401304,0.1514567697392168
122,3.1622776601683795,6.812920690579611,0.6812920690579612,3.1622776601683795,0.07856556255132767,0.06280527339528852,97.2431857961986,0.025421830670449456,0.008548603852471255,0.0,low_sum,0.01576028915603915,0.1413708359466162
123,3.1622776601683795,6.812920690579611,0.6812920690579612,31.622776601683793,0.0744593484807008,0.06851091419926518,93.86711543945711,0.026728385844407943,0.009071225922054652,0.0,low_sum,0.005948434281435613,0.142970262679966
124,3.1622776601683795,6.812920690579611,1.4677992676220695,3.1622776601683795,0.0856830002737476,0.05186946185433326,112.50281114708814,0.020083619531133343,0.00421830670449455,0.0,low_sum,0.03381353841941434,0.13755246212808087
125,3.1622776601683795,6.812920690579611,1.4677992676220695,31.622776601683793,0.07938680536545305,0.057099632591311865,108.34853239430169,0.021539495296401374,0.0051888905480065705,0.0,low_sum,0.022287172774141183,0.1364864379567649
126,3.1622776601683795,6.812920690579611,3.1622776601683795,3.1622776601683795,0.09772789488091979,0.03872919818456883,130.58717474759612,0.013662834104823055,0.002239808869643124,0.0,low_sum,0.05899869669635096,0.13645709306548862
127,3.1622776601683795,6.812920690579611,3.1622776601683795,31.622776601683793,0.09088420476320833,0.04469418629781716,125.37315719489408,0.015081379722263701,0.002463789756607436,0.0,low_sum,0.04619001846539117,0.13557839106102548
128,0.31622776601683794,14.67799267622069,0.31622776601683794,3.1622776601683795,0.09553791404325213,0.18461205964988114,74.54622516396769,0.09060026877706435,0.03721815738390324,0.011945647304763328,0.0,0.08907414560662902,0.28014997369313327
129,0.31622776601683794,14.67799267622069,0.31622776601683794,31.622776601683793,0.08924171913495757,0.23112167711259995,70.64804987407436,0.12046438703897268,0.04938778557563088,0.013513513513513514,0.0,0.14187995797764238,0.3203633962475575
130,0.31622776601683794,14.67799267622069,0.6812920690579612,3.1622776601683795,0.09991787571858746,0.12107196887832289,85.14622893294406,0.04815589069732716,0.016350604748394802,0.00851127370464387,0.0,0.021154093159735432,0.22098984459691035
131,0.31622776601683794,14.67799267622069,0.6812920690579612,31.622776601683793,0.0903367095537914,0.1811973200778042,78.20442635011338,0.07928923398536658,0.025571151261758997,0.010079139913394057,0.0,0.0908606105240128,0.2715340296315956
132,0.31622776601683794,14.67799267622069,1.4677992676220695,3.1622776601683795,0.10703531344100739,0.06898638426626323,104.74437123951104,0.024600567418246976,0.010079139913394057,0.002575780200089592,0.0,0.03804892917474416,0.1760216977072706
133,0.31622776601683794,14.67799267622069,1.4677992676220695,31.622776601683793,0.09307418560087599,0.12980332829046898,94.09614180875586,0.043900253845005226,0.014409437061370763,0.006308794982828132,0.0,0.036729142689592986,0.22287751389134497
134,0.31622776601683794,14.67799267622069,3.1622776601683795,3.1622776601683795,0.12400766493293183,0.04378647071536633,126.75022894920352,0.015156040017918471,0.0038823353740480814,0.0,0.0,0.0802211942175655,0.16779413564829815
135,0.31622776601683794,14.67799267622069,3.1622776601683795,31.622776601683793,0.10402408978921435,0.09150637562135293,113.24200617317307,0.027698969687919964,0.008473943556816485,0.0010825742869941765,0.0,0.012517714167861418,0.1955304654105673
136,0.6812920690579612,14.67799267622069,0.31622776601683794,3.1622776601683795,0.09334793320558445,0.12241192997622649,78.23552531073409,0.05136628341048231,0.019038375391966553,0.008473943556816485,0.0,0.029063996770642045,0.21575986318181095
137,0.6812920690579612,14.67799267622069,0.31622776601683794,31.622776601683793,0.0870517382972899,0.1444996758158634,73.9931847140707,0.06088547110646558,0.021688815887710915,0.009071225922054652,0.0,0.057447937518573494,0.2315514141131533
138,0.6812920690579612,14.67799267622069,0.6812920690579612,3.1622776601683795,0.09718039967150287,0.08484979468338016,90.13596347989629,0.03184261609675974,0.012841570852620577,0.0055248618784530384,0.0,0.012330604988122704,0.18203019435488305
139,0.6812920690579612,14.67799267622069,0.6812920690579612,31.622776601683793,0.08951546673966602,0.10961746271882429,84.52725414246831,0.04098850231446916,0.01467074809616246,0.006532775869792444,0.0,0.020101995979158266,0.19913292945849032
140,0.6812920690579612,14.67799267622069,1.4677992676220695,3.1622776601683795,0.10676156583629894,0.0564512643181327,108.78150211048825,0.021054203374645364,0.008585934000298641,0.0013812154696132596,0.0,0.050310301518166234,0.16321283015443164
141,0.6812920690579612,14.67799267622069,1.4677992676220695,31.622776601683793,0.09416917601970982,0.07862545926086018,101.34863964874197,0.02650440495744363,0.010191130356876214,0.0021278184261609677,0.0,0.015543716758849649,0.17279463528056999
142,0.6812920690579612,14.67799267622069,3.1622776601683795,3.1622776601683795,0.12592389816589106,0.03942079100929328,129.60443065917818,0.013289532626549201,0.002538450052262207,0.0,0.0,0.08650310715659779,0.16534468917518433
143,0.6812920690579612,14.67799267622069,3.1622776601683795,31.622776601683793,0.10949904188338352,0.057661551761400476,120.54369841082857,0.018553083470210542,0.00470359862625056,0.0,0.0,0.05183749012198305,0.167160593644784
144,1.4677992676220695,14.67799267622069,0.31622776601683794,3.1622776601683795,0.09307418560087599,0.07970607304949211,85.95427467793523,0.03131999402717635,0.011684336269971628,0.0019038375391966552,0.0,0.013368112551383884,0.1727802586503681
145,1.4677992676220695,14.67799267622069,0.31622776601683794,31.622776601683793,0.08842047632083219,0.08770261508536849,82.55972399158226,0.033783783783783786,0.01224428848738241,0.0020158279826788116,0.0,0.0007178612354637043,0.1761230914062007
146,1.4677992676220695,14.67799267622069,0.6812920690579612,3.1622776601683795,0.09800164248562825,0.0632375189107413,97.07683638302271,0.023368672539943257,0.00955651784381066,0.0007092728087203225,0.0,0.03476412357488695,0.16123916139636954
147,1.4677992676220695,14.67799267622069,0.6812920690579612,31.622776601683793,0.0897892143443745,0.07244434838988545,92.98297960387217,0.026243093922651933,0.010116470061221442,0.0011572345826489474,0.0,0.017344865954489044,0.16223356273425993
148,1.4677992676220695,14.67799267622069,1.4677992676220695,3.1622776601683795,0.1089515466739666,0.04685541387508105,113.76923778918247,0.017507839331043752,0.006047483948036434,0.0,0.0,0.06209613279888555,0.15580696054904764
149,1.4677992676220695,14.67799267622069,1.4677992676220695,31.622776601683793,0.09854913769504517,0.0564512643181327,108.77895558122945,0.0199342989398238,0.006980737643721069,0.0,0.0,0.04209787337691247,0.15500040201317788
150,1.4677992676220695,14.67799267622069,3.1622776601683795,3.1622776601683795,0.12674514098001644,0.03604927598876162,132.80503949197742,0.011721666417799015,0.00026131103479169775,0.0,0.0,0.09069586499125482,0.16279441696877806
151,1.4677992676220695,14.67799267622069,3.1622776601683795,31.622776601683793,0.11333150834930195,0.043656797060730494,126.7589867410867,0.013401523070031358,0.0018291772435418843,0.0,0.0,0.06967471128857144,0.15698830541003245
152,3.1622776601683795,14.67799267622069,0.31622776601683794,3.1622776601683795,0.09663290446208596,0.05545709963259131,95.40446508435411,0.02083022248768105,0.006308794982828132,0.0,0.0,0.04117580482949465,0.15209000409467727
153,3.1622776601683795,14.67799267622069,0.31622776601683794,31.622776601683793,0.09252669039145907,0.05865571644694186,92.7376511057047,0.02157682544422876,0.006495445721965059,0.0,0.0,0.033870973944517206,0.15118240683840092
