         1        20       165   2.6419888E+02   9.4974076E+06         6
         1        20       166   2.6372708E+02   9.4974076E+06         6
         1        20       167   2.6325408E+02   9.5459307E+06         6
         1        20       168   2.6301055E+02   2.5845098E+05         6
         1        20       171   2.6173455E+02   1.0218559E+07         6
         1        20       172   2.6145937E+02   9.2606512E+06         6
         1        20       173   2.6111422E+02   6.4244868E+06         6
         1        20       174   2.6104945E+02   6.5262415E+05         6
         1        20       266   2.1039121E+02   9.6843779E+03         6
         1        20       267   2.0974175E+02   1.0249894E+04         6
         1        20       278   2.0208745E+02   1.1452928E+07         6
         1        21        70   3.9892117E+02   6.0111256E+06         6
         1        21        71   3.9968248E+02   6.8302328E+06         6
         1        21        79   4.0062326E+02   9.8961363E+06         6
         1        21       154   2.7224282E+02   1.0500669E+04         6
         1        21       155   2.7174028E+02   1.0352824E+05         6
         1        21       156   2.7082604E+02   1.0391553E+05         6
         1        21       157   2.7035203E+02   3.6385905E+03         6
         1        21       168   2.6277282E+02   9.3125673E+06         6
         1        21       169   2.6245576E+02   3.4525725E+06         6
         1        21       170   2.6215280E+02   1.0500841E+07         6
         1        21       171   2.6201144E+02   4.9451353E+03         6
         1        21       172   2.6189712E+02   7.5454246E+06         6
         1        21       173   2.6159257E+02   5.2942008E+06         6
         1        21       174   2.6127382E+02   1.1013890E+07         6
         1        21       266   2.0947808E+02   9.4173680E+03         6
         1        21       267   2.0898607E+02   9.6770034E+03         6
         1        21       278   2.0179406E+02   7.1704642E+05         6
         1        21       279   2.0151795E+02   1.0735882E+07         6
         1        22        70   3.9798050E+02   9.8554960E+06         6
         1        22        79   3.9941176E+02   9.4550274E+06         6
         1        22       153   2.7342368E+02   4.1343899E+04         6
         1        22       154   2.7276529E+02   1.0804753E+05         6
         1        22       174   2.6092545E+02   1.2896931E+07         6
         1        22       175   2.6079727E+02   1.1085327E+06         6
         1        22       266   2.0858063E+02   9.3561630E+03         6
         1        22       267   2.0803033E+02   2.1556234E+03         6
         1        22       279   2.0112813E+02   5.4341153E+06         6
         1        22       280   2.0087241E+02   5.1730396E+06         6
         1        23        70   3.9676814E+02   1.0593948E+05         6
         1        23        78   3.9738457E+02   2.5386715E+03         6
         1        23        79   3.9818167E+02   1.0193319E+04         6
         1        23       150   2.7606086E+02   1.2655000E+04         6
         1        23       151   2.7550637E+02   1.1315971E+05         6
         1        23       152   2.7459696E+02   9.3188375E+04         6
         1        23       153   2.7389607E+02   6.5843915E+04         6
         1        23       175   2.6062556E+02   2.9750954E+06         6
         1        23       176   2.6062056E+02   3.7301811E+05         6
         1        23       177   2.6062000E+02   8.3076205E+06         6
         1        23       267   2.0778864E+02   2.9001902E+03         6
         1        23       280   2.0050583E+02   1.0032373E+07         6
         1        24        70   3.9578033E+02   6.0677832E+03         6
         1        24        71   3.9480697E+02   1.0350336E+05         6
         1        24        72   3.9417937E+02   2.3564225E+03         6
         1        24        77   3.9516603E+02   1.0430170E+07         6
         1        24        78   3.9652233E+02   1.1233939E+07         6
         1        24       147   2.7871457E+02   5.2688449E+04         6
         1        24       148   2.7770317E+02   5.1299845E+04         6
         1        24       149   2.7729591E+02   4.1107685E+04         6
         1        24       150   2.7661569E+02   1.1323752E+05         6
         1        24       175   2.6041382E+02   7.9671010E+04         6
         1        24       176   2.6046444E+02   1.0551365E+07         6
         1        24       267   2.0747789E+02   9.9885798E+03         6
         1        24       272   2.1167392E+02   4.8059803E+03         6
         1        24       273   2.1284816E+02   8.5541986E+03         6
         1        24       280   2.0004828E+02   8.9469367E+06         6
         1        24       281   1.9980382E+02   1.1931850E+06         6
         1        25        72   3.9354184E+02   1.0517912E+05         6
         1        25        76   3.9372693E+02   1.2491627E+07         6
         1        25        77   3.9451101E+02   3.2512078E+02         6
         1        25       147   2.7983208E+02   9.3373123E+04         6
         1        25       148   2.7918368E+02   5.3752842E+04         6
         1        25       149   2.7820581E+02   6.2750865E+04         6
         1        25       176   2.6036313E+02   1.0568049E+07         6
         1        25       267   2.0734358E+02   9.6295869E+03         6
         1        25       272   2.0934350E+02   1.0779071E+04         6
         1        25       273   2.1077120E+02   5.4648558E+03         6
         1        25       281   1.9952791E+02   1.0251438E+07         6
         1        25       316   1.7787000E+02   5.8320268E+06         6
         1        26        72   3.9237632E+02   9.1414239E+03         6
         1        26        73   3.9166656E+02   2.8304812E+03         6
         1        26        75   3.9198257E+02   7.4253217E+06         6
         1        26        76   3.9269616E+02   3.9728184E+03         6
         1        26       147   2.8066095E+02   9.4698293E+06         6
         1        26       176   2.6025490E+02   1.2165459E+07         6
         1        26       267   2.0725999E+02   2.5803787E+03         6
         1        26       268   2.0719360E+02   7.1160433E+03         6
         1        26       273   2.0763390E+02   8.6722598E+03         6
         1        26       274   2.0669093E+02   2.0565709E+03         6
         1        26       281   1.9927539E+02   2.2338799E+05         6
         1        26       282   1.9766535E+02   7.4550125E+03         6
         1        26       283   1.9704626E+02   2.6111753E+03         6
         1        26       316   1.7787000E+02   7.2788990E+03         6
         1        27        73   3.9090864E+02   9.9535637E+03         6
         1        27        75   3.9075212E+02   1.2228716E+04         6
         1        27        80   4.0573092E+02   4.8014470E+04         6
         1        27       147   2.8152605E+02   1.0159646E+07         6
         1        27       164   2.6742546E+02   7.4762667E+06         6
         1        27       165   2.6683973E+02   1.0382975E+07         6
         1        27       166   2.6617354E+02   9.9292821E+06         6
         1        27       167   2.6553435E+02   9.5597708E+06         6
         1        27       168   2.6488833E+02   1.0137316E+07         6
         1        27       169   2.6420802E+02   1.0605715E+07         6
         1        27       170   2.6354354E+02   9.6542923E+06         6
         1        27       171   2.6291416E+02   9.5357153E+06         6
         1        27       172   2.6220765E+02   1.2005756E+07         6
         1        27       176   2.6013919E+02   1.2138902E+07         6
         1        27       268   2.0707705E+02   9.9076822E+03         6
         1        27       274   2.0541559E+02   1.2453888E+04         6
         1        27       275   2.0364884E+02   7.6476357E+03         6
         1        27       282   1.9672599E+02   2.5962408E+03         6
         1        27       283   1.9582892E+02   1.1989871E+04         6
         1        27       321   1.7682952E+02   9.6824870E+06         6
         1        28        73   3.8964051E+02   1.1436600E+04         6
         1        28        74   3.8917670E+02   8.1446566E+03         6
         1        28        75   3.8983657E+02   2.3953841E+03         6
         1        28        80   3.9938954E+02   1.3224784E+05         6
         1        28       147   2.8200690E+02   7.5098082E+05         6
         1        28       160   2.6994922E+02   1.9370562E+06         6
         1        28       161   2.6951467E+02   1.1312420E+07         6
         1        28       162   2.6882374E+02   9.7543154E+06         6
         1        28       163   2.6818758E+02   9.6423913E+06         6
         1        28       164   2.6777100E+02   3.0591389E+03         6
         1        28       172   2.6180940E+02   1.3712205E+05         6
         1        28       173   2.6139636E+02   1.2456399E+07         6
         1        28       174   2.6091620E+02   2.1837945E+06         6
         1        28       176   2.6006750E+02   2.9200310E+06         6
         1        28       177   2.5998000E+02   3.4238894E+06         6
         1        28       178   2.5998000E+02   9.1978196E+05         6
         1        28       268   2.0699961E+02   1.4037856E+03         6
         1        28       270   2.0919778E+02   9.9674321E+03         6
         1        28       272   2.0977114E+02   1.0585021E+03         6
         1        28       275   2.0213971E+02   9.5227338E+03         6
         1        28       283   1.9454863E+02   8.8269965E+03         6
         1        28       284   1.9393400E+02   1.1666918E+03         6
         1        28       321   1.7690497E+02   1.0769613E+04         6
         1        29        73   3.8888411E+02   1.3218712E+03         6
         1        29        74   3.8839787E+02   6.8797777E+03         6
         1        29        80   3.9426667E+02   1.3376806E+04         6
         1        29        81   3.9067367E+02   8.8758996E+04         6
         1        29       160   2.7043493E+02   1.2872266E+07         6
         1        29       174   2.6051489E+02   1.0052331E+07         6
         1        29       175   2.5989000E+02   5.3940557E+06         6
         1        29       176   2.5968000E+02   1.7223785E+06         6
         1        29       177   2.5990977E+02   6.0824154E+06         6
         1        29       268   2.0590454E+02   9.5627355E+03         6
         1        29       270   2.0814485E+02   1.0129529E+04         6
         1        29       272   2.0893196E+02   1.1841334E+04         6
         1        29       275   2.0046734E+02   9.5050007E+03         6
         1        29       284   1.9326975E+02   9.6337378E+03         6
         1        29       286   1.9813550E+02   3.0374522E+03         6
         1        29       287   1.9893391E+02   5.2585651E+03         6
         1        29       289   2.0423207E+02   1.6750038E+02         6
         1        29       321   1.7697931E+02   9.3841155E+03         6
         1        30        45   4.2873029E+02   8.5839109E+04         6
         1        30        74   3.8582134E+02   9.6569277E+03         6
         1        30        81   3.8390005E+02   1.0379063E+05         6
         1        30       159   2.7131279E+02   1.3200745E+07         6
         1        30       160   2.7086847E+02   3.4663922E+05         6
         1        30       176   2.5968000E+02   5.3867919E+06         6
         1        30       268   2.0517462E+02   8.0662642E+03         6
         1        30       269   2.0474409E+02   2.3319728E+03         6
         1        30       270   2.0707946E+02   1.0205328E+04         6
         1        30       271   2.0654388E+02   1.7095118E+01         6
         1        30       272   2.0737076E+02   1.2157223E+04         6
         1        30       275   1.9878073E+02   9.6847984E+03         6
         1        30       284   1.9205424E+02   1.0129828E+04         6
         1        30       286   1.9662914E+02   8.3303992E+03         6
         1        30       287   1.9763702E+02   2.1420395E+03         6
         1        30       289   2.0410421E+02   2.5334848E+03         6
         1        30       321   1.7704834E+02   9.3263408E+03         6
         1        31        44   4.3171496E+02   9.8165438E+04         6
         1        31        45   4.3080874E+02   2.7234967E+04         6
         1        31        46   4.2998127E+02   8.7268806E+04         6
         1        31        50   4.1751909E+02   7.3905068E+05         6
         1        31        51   4.1751409E+02   3.3086644E+06         6
         1        31        52   4.1604034E+02   1.5834156E+04         6
         1        31        74   3.8385754E+02   9.4331058E+03         6
         1        31        81   3.7772004E+02   7.1884362E+04         6
         1        31        82   3.7227063E+02   8.3022797E+04         6
         1        31       158   2.7224387E+02   4.2528067E+06         6
         1        31       159   2.7192507E+02   5.4676481E+06         6
         1        31       176   2.5949763E+02   8.5057793E+06         6
         1        31       177   2.5940598E+02   3.1940385E+06         6
         1        31       269   2.0424179E+02   9.7995886E+03         6
         1        31       271   2.0598316E+02   1.0685186E+04         6
         1        31       272   2.0590321E+02   1.0401851E+04         6
         1        31       275   1.9706689E+02   9.8146475E+03         6
         1        31       276   1.9613812E+02   7.5268693E+02         6
         1        31       282   1.8902069E+02   6.7678949E+02         6
         1        31       283   1.9003414E+02   1.5801501E+04         6
         1        31       284   1.9121860E+02   3.4573088E+03         6
         1        31       287   1.9491459E+02   9.4848759E+03         6
         1        31       290   2.0287511E+02   9.3118178E+03         6
         1        31       320   1.7714984E+02   4.4756898E+02         6
         1        31       321   1.7711547E+02   8.8712952E+03         6
         1        32        44   4.3316196E+02   1.0206587E+05         6
         1        32        46   4.2741987E+02   9.5493526E+04         6
         1        32        49   4.2012631E+02   8.1685968E+04         6
         1        32        50   4.1912795E+02   5.6464826E+04         6
         1        32        51   4.1421000E+02   1.2769194E+04         6
         1        32        52   4.1438964E+02   1.9980144E+04         6
         1        32        58   4.1392998E+02   2.9264694E+03         6
         1        32        59   4.1346589E+02   2.7319602E+03         6
         1        32        74   3.8244254E+02   4.3220610E+03         6
         1        32        75   3.8100417E+02   9.6603729E+03         6
         1        32        76   3.7893451E+02   1.0458755E+04         6
         1        32        77   3.7783258E+02   2.5308593E+02         6
         1        32        82   3.6908611E+02   3.0161162E+04         6
         1        32        83   3.6865419E+02   9.0303244E+04         6
         1        32        84   3.6797115E+02   1.0020164E+05         6
         1        32        85   3.6656025E+02   3.8883927E+04         6
         1        32       158   2.7276306E+02   1.1577182E+07         6
         1        32       177   2.5926175E+02   1.5217738E+07         6
         1        32       266   2.0677575E+02   5.8302876E+03         6
         1        32       269   2.0337473E+02   1.1141864E+04         6
         1        32       270   2.0290717E+02   1.5062645E+02         6
         1        32       271   2.0489302E+02   1.0122067E+04         6
         1        32       272   2.0461456E+02   9.4072053E+03         6
         1        32       276   1.9511837E+02   1.0849707E+04         6
         1        32       280   1.8897234E+02   4.4521018E+03         6
         1        32       281   1.8875909E+02   9.5013617E+03         6
         1        32       282   1.8831416E+02   6.7658460E+01         6
         1        32       283   1.8864870E+02   5.3717191E+03         6
         1        32       284   1.8831000E+02   5.0399973E+03         6
         1        32       286   1.9234745E+02   1.0880150E+04         6
         1        32       287   1.9369816E+02   3.1545610E+03         6
         1        32       290   2.0198970E+02   9.3922205E+03         6
         1        32       320   1.7718643E+02   9.4691722E+03         6
         1        33        43   4.3489751E+02   8.0892845E+04         6
         1        33        44   4.3410624E+02   2.8601362E+04         6
         1        33        46   4.2597128E+02   1.0495910E+05         6
         1        33        47   4.2513100E+02   1.1317206E+04         6
         1        33        48   4.2451104E+02   7.4471182E+04         6
         1        33        49   4.2214069E+02   5.6863700E+04         6
         1        33        51   4.1421000E+02   5.4072363E+06         6
         1        33        52   4.1421000E+02   3.8599078E+04         6
         1        33        59   4.1264704E+02   7.2519212E+03         6
         1        33        60   4.1095379E+02   1.3393033E+04         6
         1        33        65   4.0081000E+02   2.0682281E+03         6
         1        33        77   3.7668631E+02   1.0889736E+04         6
         1        33        78   3.7443383E+02   1.1006581E+04         6
         1        33        79   3.7316371E+02   1.3402200E+03         6
         1        33        83   3.6715577E+02   1.2721143E+05         6
         1        33        84   3.6624237E+02   4.9774414E+04         6
         1        33        85   3.6576106E+02   8.4465695E+04         6
         1        33        86   3.6500284E+02   1.2700553E+05         6
         1        33       100   3.4802348E+02   7.2812842E+06         6
         1        33       102   3.4716821E+02   1.5178847E+07         6
         1        33       103   3.4653424E+02   1.1925893E+04         6
         1        33       104   3.4621472E+02   1.7348045E+06         6
         1        33       131   2.9565351E+02   4.5061859E+04         6
         1        33       132   2.9511025E+02   7.3488761E+04         6
         1        33       157   2.7386811E+02   1.1796571E+06         6
         1        33       158   2.7348609E+02   1.0468285E+05         6
         1        33       177   2.5904748E+02   1.2134691E+07         6
         1        33       266   2.0619446E+02   6.9950280E+03         6
         1        33       267   2.0573422E+02   3.1595610E+03         6
         1        33       270   2.0242161E+02   1.1576568E+04         6
         1        33       271   2.0425590E+02   2.0384973E+03         6
         1        33       272   2.0363955E+02   9.7255840E+03         6
         1        33       276   1.9289042E+02   1.4499226E+04         6
         1        33       277   1.9081303E+02   9.1366506E+03         6
         1        33       278   1.8979732E+02   1.1646926E+04         6
         1        33       279   1.8945388E+02   1.0825179E+04         6
         1        33       280   1.8912819E+02   5.7453758E+03         6
         1        33       284   1.8831000E+02   8.2020559E+03         6
         1        33       285   1.8948447E+02   2.6446870E+03         6
         1        33       286   1.9051967E+02   8.1116058E+03         6
         1        33       290   2.0107077E+02   1.0020091E+04         6
         1        33       320   1.7725846E+02   1.0058559E+04         6
         1        34        43   4.3593104E+02   6.2125460E+04         6
         1        34        47   4.2326224E+02   9.8333642E+04         6
         1        34        48   4.2122319E+02   7.0098089E+04         6
         1        34        52   4.1408037E+02   1.0737561E+07         6
         1        34        60   4.0959997E+02   3.1134607E+03         6
         1        34        61   4.0827251E+02   1.3071553E+04         6
         1        34        62   4.0638583E+02   9.9318668E+03         6
         1        34        63   4.0477653E+02   9.6895252E+03         6
         1        34        64   4.0313010E+02   1.0384640E+04         6
         1        34        65   4.0081000E+02   2.0106293E+06         6
         1        34        66   4.0081000E+02   8.1422666E+06         6
         1        34        79   3.7168214E+02   1.3062122E+04         6
         1        34        86   3.6431117E+02   6.5905421E+04         6
         1        34        87   3.6371546E+02   1.0024194E+05         6
         1        34        97   3.5023919E+02   4.5596468E+04         6
         1        34        98   3.4988028E+02   1.0784907E+05         6
         1        34        99   3.4938266E+02   1.0490574E+07         6
         1        34       100   3.4904718E+02   3.8524409E+06         6
         1        34       101   3.4857543E+02   1.6316632E+07         6
         1        34       102   3.4768821E+02   7.0529427E+03         6
         1        34       104   3.4568070E+02   2.1096481E+04         6
         1        34       105   3.4494346E+02   1.0423511E+07         6
         1        34       106   3.4432314E+02   9.9732768E+03         6
         1        34       107   3.4392243E+02   7.1587189E+04         6
         1        34       132   2.9459588E+02   3.8757673E+04         6
         1        34       133   2.9401832E+02   8.7279326E+04         6
         1        34       157   2.7430252E+02   1.2065654E+07         6
         1        34       177   2.5885381E+02   1.2588995E+07         6
         1        34       267   2.0507561E+02   1.1371605E+04         6
         1        34       268   2.0449503E+02   1.4382059E+03         6
         1        34       270   2.0177166E+02   4.1211815E+03         6
         1        34       271   2.0116041E+02   1.3329482E+03         6
         1        34       272   2.0112268E+02   9.6680572E+03         6
         1        34       273   1.9992015E+02   5.7393928E+02         6
         1        34       274   1.9609585E+02   1.3128774E+04         6
         1        34       275   1.9419571E+02   1.2896774E+04         6
         1        34       276   1.9254055E+02   9.7735005E+03         6
         1        34       277   1.9110356E+02   9.9085574E+03         6
         1        34       278   1.8925222E+02   2.3699621E+03         6
         1        34       285   1.8876997E+02   4.7793909E+03         6
         1        34       290   2.0015103E+02   9.4091089E+03         6
         1        34       291   1.9969222E+02   2.8322351E+02         6
         1        34       319   1.7739563E+02   8.9233650E+03         6
         1        34       320   1.7732914E+02   9.1006090E+03         6
         1        35        52   4.1388498E+02   1.0619468E+07         6
         1        35        65   4.0055528E+02   2.4976181E+06         6
         1        35        66   4.0021123E+02   2.4298107E+03         6
         1        35        79   3.7012347E+02   2.0897305E+03         6
         1        35        80   3.6903011E+02   8.5388024E+04         6
         1        35        87   3.6324862E+02   2.9960757E+04         6
         1        35        88   3.6286560E+02   7.6866690E+04         6
         1        35        89   3.6002164E+02   1.1027948E+05         6
         1        35        90   3.5816093E+02   8.3100895E+04         6
         1        35        91   3.5725133E+02   1.1431408E+04         6
         1        35        96   3.5105561E+02   9.1914360E+04         6
         1        35        97   3.5059323E+02   1.0577041E+05         6
         1        35       104   3.4462804E+02   3.0621566E+06         6
         1        35       107   3.4361443E+02   6.0093256E+03         6
         1        35       108   3.4334509E+02   5.5059815E+04         6
         1        35       133   2.9326159E+02   7.7857946E+04         6
         1        35       134   2.9271877E+02   4.0595907E+04         6
         1        35       156   2.7522202E+02   7.5780482E+06         6
         1        35       157   2.7483586E+02   4.1959102E+06         6
         1        35       177   2.5864484E+02   1.4087099E+07         6
         1        35       266   2.0057815E+02   4.1298767E+02         6
         1        35       267   2.0025042E+02   1.6390361E+03         6
         1        35       268   2.0391112E+02   1.1444757E+04         6
         1        35       269   2.0296791E+02   9.3659076E+03         6
         1        35       270   2.0203363E+02   1.1247663E+04         6
         1        35       271   2.0137234E+02   3.3428131E+03         6
         1        35       272   1.9950638E+02   2.9501681E+03         6
         1        35       273   1.9809523E+02   8.5828817E+03         6
         1        35       285   1.8775016E+02   9.3980045E+03         6
         1        35       286   1.9462025E+02   3.3229964E+03         6
         1        35       291   1.9920238E+02   1.0064546E+04         6
         1        35       317   1.7753941E+02   4.0597719E+03         6
         1        35       318   1.7748190E+02   1.1531698E+04         6
         1        35       319   1.7743395E+02   1.4644044E+03         6
         1        36        52   4.1375929E+02   3.1200288E+03         6
         1        36        53   4.1366960E+02   6.6836167E+03         6
         1        36        65   3.9992451E+02   9.5098455E+06         6
         1        36        80   3.6732086E+02   8.0767703E+04         6
         1        36        81   3.6635100E+02   1.6172515E+04         6
         1        36        86   3.6320432E+02   4.0909362E+03         6
         1        36        87   3.6297107E+02   1.4262293E+05         6
         1        36        88   3.6267996E+02   4.0490029E+04         6
         1        36        90   3.5675935E+02   3.9698714E+04         6
         1        36        91   3.5338646E+02   7.0667032E+03         6
         1        36        92   3.5310321E+02   1.0527771E+05         6
         1        36        93   3.5259340E+02   1.1268923E+05         6
         1        36        94   3.5204314E+02   1.2256596E+05         6
         1        36        95   3.5153873E+02   9.3089947E+04         6
         1        36        96   3.5129579E+02   1.0773754E+04         6
         1        36       108   3.4297871E+02   1.0158439E+05         6
         1        36       127   2.9822681E+02   5.8336320E+04         6
         1        36       128   2.9705483E+02   9.5480338E+06         6
         1        36       129   2.9606378E+02   1.0023276E+07         6
         1        36       130   2.9502400E+02   1.0510104E+07         6
         1        36       131   2.9417818E+02   6.1930876E+04         6
         1        36       134   2.9209889E+02   9.4677533E+04         6
         1        36       151   2.7864154E+02   4.5266668E+06         6
         1        36       152   2.7815612E+02   1.0273944E+07         6
         1        36       153   2.7749264E+02   9.9557104E+06         6
         1        36       154   2.7684750E+02   9.7146788E+06         6
         1        36       155   2.7619730E+02   1.0109930E+07         6
         1        36       156   2.7566814E+02   6.0243228E+06         6
         1        36       177   2.5844348E+02   1.1616940E+07         6
         1        36       259   2.0665642E+02   4.9076996E+03         6
         1        36       260   2.0652165E+02   7.0010158E+02         6
         1        36       261   2.0519929E+02   1.3032407E+04         6
         1        36       262   2.0431073E+02   4.0517284E+03         6
         1        36       263   2.0329848E+02   9.4494054E+03         6
         1        36       264   2.0258146E+02   9.7780619E+03         6
         1        36       265   2.0185519E+02   9.6972339E+03         6
         1        36       266   2.0116178E+02   8.8969958E+03         6
         1        36       267   2.0070020E+02   7.7544922E+03         6
         1        36       268   2.0042345E+02   9.9395621E+03         6
         1        36       269   2.0007476E+02   1.0115788E+04         6
         1        36       270   1.9981190E+02   7.4746526E+03         6
         1        36       271   1.9951949E+02   1.2092871E+04         6
         1        36       284   1.8704053E+02   1.4004077E+03         6
         1        36       285   1.8729838E+02   9.2331887E+03         6
         1        36       286   1.9410971E+02   6.1149624E+03         6
         1        36       287   1.9351302E+02   4.9154961E+03         6
         1        36       291   1.9826040E+02   9.8345634E+03         6
         1        36       317   1.7759338E+02   1.0569666E+04         6
         1        37        21   4.7762000E+02   6.2441671E+06         6
         1        37        39   4.3754271E+02   3.9541328E+03         6
         1        37        40   4.3617529E+02   1.3078999E+04         6
         1        37        41   4.3412104E+02   1.2509534E+04         6
         1        37        42   4.3227882E+02   1.0437878E+05         6
         1        37        43   4.3068037E+02   9.4729891E+04         6
         1        37        44   4.2917054E+02   9.3340504E+04         6
         1        37        45   4.2766670E+02   9.3984290E+04         6
         1        37        46   4.2607476E+02   1.0431367E+05         6
         1        37        47   4.2419752E+02   1.2952266E+05         6
         1        37        53   4.1352103E+02   9.5554722E+03         6
         1        37        65   3.9945632E+02   9.9864456E+06         6
         1        37        77   3.7059062E+02   2.2206654E+03         6
         1        37        78   3.6973305E+02   1.0246965E+04         6
         1        37        79   3.6827269E+02   1.0984209E+04         6
         1        37        80   3.6729345E+02   3.2521655E+04         6
         1        37        81   3.6614201E+02   9.8968744E+04         6
         1        37        86   3.6339364E+02   1.1499360E+05         6
         1        37        91   3.5407468E+02   3.8565228E+04         6
         1        37        92   3.5367160E+02   6.9076400E+04         6
         1        37       108   3.4260060E+02   6.0070950E+03         6
         1        37       109   3.4233951E+02   5.1556658E+04         6
         1        37       126   2.9933428E+02   9.6628444E+04         6
         1        37       127   2.9867000E+02   1.8427352E+04         6
         1        37       131   2.9346893E+02   7.8130336E+04         6
         1        37       132   2.9288259E+02   3.7659695E+04         6
         1        37       134   2.9119271E+02   1.0307027E+05         6
         1        37       177   2.5825453E+02   1.2504189E+07         6
         1        37       178   2.5814814E+02   1.0767878E+06         6
         1        37       254   2.0823766E+02   5.6168870E+03         6
         1        37       255   2.0771424E+02   1.0008534E+04         6
         1        37       257   2.0736416E+02   8.6823110E+03         6
         1        37       258   2.0709393E+02   1.3471861E+04         6
         1        37       259   2.0695081E+02   5.8106232E+02         6
         1        37       260   2.0660733E+02   4.4487374E+03         6
         1        37       261   2.0457379E+02   4.7807394E+03         6
         1        37       262   2.0438181E+02   8.3287865E+03         6
         1        37       270   1.9929344E+02   3.0338225E+03         6
         1        37       284   1.8677436E+02   9.5762673E+03         6
         1        37       287   1.9269321E+02   1.0239824E+04         6
         1        37       291   1.9733613E+02   9.6903584E+03         6
         1        37       312   1.7805000E+02   4.3469267E+02         6
         1        37       313   1.7805000E+02   1.8778492E+03         6
         1        37       317   1.7766977E+02   1.0138057E+04         6
         1        38        21   4.7762000E+02   9.3245226E+06         6
         1        38        38   4.3818311E+02   4.0229245E+03         6
         1        38        39   4.3921966E+02   8.8887412E+03         6
         1        38        47   4.2300946E+02   1.8465905E+04         6
         1        38        48   4.2172283E+02   1.4180227E+05         6
         1        38        49   4.2055531E+02   3.6280362E+02         6
         1        38        53   4.1334632E+02   9.5417697E+06         6
         1        38        65   3.9895609E+02   1.0844131E+07         6
         1        38        77   3.7150178E+02   1.1026026E+04         6
         1        38        80   3.6542931E+02   7.3193875E+02         6
         1        38        81   3.6570248E+02   1.4318235E+05         6
         1        38        82   3.6532499E+02   5.0157151E+04         6
         1        38        83   3.6457855E+02   8.8464512E+03         6
         1        38        84   3.6411547E+02   1.1044641E+05         6
         1        38        85   3.6381638E+02   7.7678869E+04         6
         1        38        86   3.6363467E+02   3.6618975E+04         6
         1        38        91   3.5472635E+02   1.3105155E+05         6
         1        38        92   3.5422735E+02   2.2044765E+03         6
         1        38       109   3.4199007E+02   9.7838601E+04         6
         1        38       125   3.0021191E+02   5.5380930E+03         6
         1        38       126   3.0093036E+02   6.9057165E+03         6
         1        38       132   2.9219880E+02   9.7373891E+04         6
         1        38       134   2.9001000E+02   2.6242100E+04         6
         1        38       177   2.5805587E+02   1.0701967E+07         6
         1        38       178   2.5793021E+02   5.3395783E+06         6
         1        38       247   2.1816442E+02   1.0828859E+02         6
         1        38       248   2.1764607E+02   9.9507563E+03         6
         1        38       253   2.0874542E+02   9.7093673E+03         6
         1        38       254   2.0847849E+02   1.2173115E+04         6
         1        38       255   2.0831809E+02   9.7695917E+02         6
         1        38       256   2.0800273E+02   1.3642136E+04         6
